name,ate_test,pehe_test,ate_mse,pehe_mse,ate_r2,pehe_r2,ate_sl_dt_ate,pehe_sl_dt_ate,ate_sl_dt_pehe,pehe_sl_dt_pehe,ate_sl_lgbm_ate,pehe_sl_lgbm_ate,ate_sl_lgbm_pehe,pehe_sl_lgbm_pehe,ate_sl_kr_ate,pehe_sl_kr_ate,ate_sl_kr_pehe,pehe_sl_kr_pehe,ate_tl_dt_ate,pehe_tl_dt_ate,ate_tl_dt_pehe,pehe_tl_dt_pehe,ate_tl_lgbm_ate,pehe_tl_lgbm_ate,ate_tl_lgbm_pehe,pehe_tl_lgbm_pehe,ate_tl_kr_ate,pehe_tl_kr_ate,ate_tl_kr_pehe,pehe_tl_kr_pehe,ate_match_1k_ate,pehe_match_1k_ate,ate_match_1k_pehe,pehe_match_1k_pehe,ate_match_3k_ate,pehe_match_3k_ate,ate_match_3k_pehe,pehe_match_3k_pehe,ate_match_5k_ate,pehe_match_5k_ate,ate_match_5k_pehe,pehe_match_5k_pehe,ate_rs_dt,pehe_rs_dt,ate_rs_lgbm,pehe_rs_lgbm,ate_rs_kr,pehe_rs_kr
all,$0.000\pm0.000$,$0.585\pm0.595$,$0.188\pm0.291$,$0.786\pm0.568$,$0.352\pm0.437$,$0.922\pm0.711$,$1.455\pm2.545$,$3.327\pm4.362$,$1.655\pm3.808$,$4.188\pm7.957$,$4.791\pm2.711$,$6.998\pm6.783$,$4.791\pm2.711$,$6.998\pm6.783$,$1.430\pm1.823$,$2.868\pm2.934$,$1.652\pm2.363$,$4.438\pm6.744$,$0.201\pm0.172$,$1.873\pm1.179$,$0.267\pm0.375$,$2.605\pm4.298$,$0.237\pm0.245$,$1.983\pm1.302$,$0.306\pm0.520$,$2.357\pm3.041$,$0.409\pm0.344$,$1.796\pm2.069$,$0.209\pm0.144$,$1.341\pm1.555$,$0.323\pm0.294$,$3.199\pm4.756$,$0.164\pm0.200$,$0.718\pm0.716$,$0.176\pm0.117$,$1.640\pm1.055$,$0.167\pm0.204$,$0.748\pm0.736$,$0.209\pm0.194$,$1.841\pm1.434$,$0.182\pm0.207$,$0.755\pm0.717$,$0.853\pm0.383$,$2.149\pm1.970$,$0.535\pm0.620$,$1.389\pm1.495$,$0.378\pm0.319$,$1.495\pm1.898$
