name,att_mse,policy_mse,att_r2,policy_r2,att_sl_dt_ate,policy_sl_dt_ate,att_sl_dt_pehe,policy_sl_dt_pehe,att_sl_lgbm_ate,policy_sl_lgbm_ate,att_sl_lgbm_pehe,policy_sl_lgbm_pehe,att_tl_dt_ate,policy_tl_dt_ate,att_tl_dt_pehe,policy_tl_dt_pehe,att_tl_lgbm_ate,policy_tl_lgbm_ate,att_tl_lgbm_pehe,policy_tl_lgbm_pehe,att_rs_dt,policy_rs_dt,att_rs_lgbm,policy_rs_lgbm,att_rs_cb,policy_rs_cb
sl,0.748 +/- 0.000,0.045 +/- 0.002,-0.748 +/- 0.000,-0.045 +/- 0.002,0.939 +/- 0.000,-0.018 +/- 0.001,0.967 +/- 0.000,-0.019 +/- 0.001,0.939 +/- 0.000,-0.018 +/- 0.001,0.967 +/- 0.000,-0.019 +/- 0.001,0.939 +/- 0.000,-0.018 +/- 0.001,0.967 +/- 0.000,-0.019 +/- 0.001,0.939 +/- 0.000,-0.018 +/- 0.001,0.967 +/- 0.000,-0.019 +/- 0.001,-0.973 +/- 0.003,0.026 +/- 0.001,-0.983 +/- 0.000,0.027 +/- 0.001,-0.982 +/- 0.000,0.027 +/- 0.001
