name,ate_test,pehe_test,ate_mse,pehe_mse,ate_r2,pehe_r2,ate_sl_dt_ate,pehe_sl_dt_ate,ate_sl_dt_pehe,pehe_sl_dt_pehe,ate_sl_lgbm_ate,pehe_sl_lgbm_ate,ate_sl_lgbm_pehe,pehe_sl_lgbm_pehe,ate_sl_kr_ate,pehe_sl_kr_ate,ate_sl_kr_pehe,pehe_sl_kr_pehe,ate_tl_dt_ate,pehe_tl_dt_ate,ate_tl_dt_pehe,pehe_tl_dt_pehe,ate_tl_lgbm_ate,pehe_tl_lgbm_ate,ate_tl_lgbm_pehe,pehe_tl_lgbm_pehe,ate_tl_kr_ate,pehe_tl_kr_ate,ate_tl_kr_pehe,pehe_tl_kr_pehe,ate_match_1k_ate,pehe_match_1k_ate,ate_match_1k_pehe,pehe_match_1k_pehe,ate_match_3k_ate,pehe_match_3k_ate,ate_match_3k_pehe,pehe_match_3k_pehe,ate_match_5k_ate,pehe_match_5k_ate,ate_match_5k_pehe,pehe_match_5k_pehe,ate_rs_dt,pehe_rs_dt,ate_rs_lgbm,pehe_rs_lgbm,ate_rs_kr,pehe_rs_kr
all,1.1969560852718997e-05,0.31653256041719147,0.03899278156861473,0.31931096735624637,0.03899278156861473,0.31931096735624637,0.01631124245707889,0.3746281205461745,0.02705926678411356,0.31800163709622326,0.03995758702610922,0.4121119395168867,0.02412302756397957,0.31749608637420607,0.03360988910278752,0.4455045744804593,0.02156663909931495,0.3172414680619651,0.058945839695800605,0.4035848314597553,0.04939128738236912,0.32042991575599566,0.062141416942623526,0.3949206824212229,0.046585992094132486,0.32027333507946765,0.06872271548063125,0.3793861380470879,0.04739559447783394,0.32004154736117013,0.07757571872186206,0.3945875049266103,0.07707462964777956,0.3257594614450359,0.07814141033966579,0.40887796616868466,0.07707462964777956,0.3257594614450359,0.07739310736913965,0.4106962662705248,0.07690204721888505,0.3258171577180029,0.03385587259605306,0.3207243979762841,0.025850356005373547,0.31955735661013573,0.038837772662282985,0.32196611471826364
