name,ate_mse,pehe_mse,ate_r2,pehe_r2,ate_sl_dt_ate,pehe_sl_dt_ate,ate_sl_dt_pehe,pehe_sl_dt_pehe,ate_sl_lgbm_ate,pehe_sl_lgbm_ate,ate_sl_lgbm_pehe,pehe_sl_lgbm_pehe,ate_sl_kr_ate,pehe_sl_kr_ate,ate_sl_kr_pehe,pehe_sl_kr_pehe,ate_tl_dt_ate,pehe_tl_dt_ate,ate_tl_dt_pehe,pehe_tl_dt_pehe,ate_tl_lgbm_ate,pehe_tl_lgbm_ate,ate_tl_lgbm_pehe,pehe_tl_lgbm_pehe,ate_tl_kr_ate,pehe_tl_kr_ate,ate_tl_kr_pehe,pehe_tl_kr_pehe,ate_match_1k_ate,pehe_match_1k_ate,ate_match_1k_pehe,pehe_match_1k_pehe,ate_match_3k_ate,pehe_match_3k_ate,ate_match_3k_pehe,pehe_match_3k_pehe,ate_match_5k_ate,pehe_match_5k_ate,ate_match_5k_pehe,pehe_match_5k_pehe,ate_rs_dt,pehe_rs_dt,ate_rs_lgbm,pehe_rs_lgbm,ate_rs_kr,pehe_rs_kr
all,$0.499\pm0.132$,$0.503\pm0.132$,$-0.405\pm0.124$,$-0.410\pm0.124$,$0.314\pm0.132$,$0.313\pm0.132$,$0.311\pm0.132$,$0.315\pm0.134$,$0.314\pm0.132$,$0.314\pm0.133$,$0.311\pm0.132$,$0.315\pm0.134$,$0.314\pm0.132$,$0.315\pm0.133$,$0.311\pm0.132$,$0.315\pm0.134$,$0.314\pm0.132$,$0.313\pm0.132$,$0.311\pm0.132$,$0.315\pm0.134$,$0.314\pm0.132$,$0.313\pm0.132$,$0.311\pm0.132$,$0.315\pm0.134$,$0.314\pm0.132$,$0.314\pm0.133$,$0.311\pm0.132$,$0.315\pm0.134$,$0.313\pm0.132$,$0.313\pm0.132$,$0.311\pm0.132$,$0.315\pm0.134$,$0.313\pm0.132$,$0.313\pm0.132$,$0.311\pm0.132$,$0.315\pm0.134$,$0.313\pm0.132$,$0.313\pm0.132$,$0.311\pm0.132$,$0.315\pm0.134$,$-0.209\pm0.087$,$-0.229\pm0.097$,$-0.295\pm0.098$,$-0.317\pm0.106$,$-0.283\pm0.099$,$-0.305\pm0.108$
