name,ate_test,pehe_test,ate_mse,pehe_mse,ate_r2,pehe_r2,ate_sl_dt_ate,pehe_sl_dt_ate,ate_sl_dt_pehe,pehe_sl_dt_pehe,ate_sl_lgbm_ate,pehe_sl_lgbm_ate,ate_sl_lgbm_pehe,pehe_sl_lgbm_pehe,ate_sl_kr_ate,pehe_sl_kr_ate,ate_sl_kr_pehe,pehe_sl_kr_pehe,ate_tl_dt_ate,pehe_tl_dt_ate,ate_tl_dt_pehe,pehe_tl_dt_pehe,ate_tl_lgbm_ate,pehe_tl_lgbm_ate,ate_tl_lgbm_pehe,pehe_tl_lgbm_pehe,ate_tl_kr_ate,pehe_tl_kr_ate,ate_tl_kr_pehe,pehe_tl_kr_pehe,ate_match_1k_ate,pehe_match_1k_ate,ate_match_1k_pehe,pehe_match_1k_pehe,ate_match_3k_ate,pehe_match_3k_ate,ate_match_3k_pehe,pehe_match_3k_pehe,ate_match_5k_ate,pehe_match_5k_ate,ate_match_5k_pehe,pehe_match_5k_pehe,ate_rs_dt,pehe_rs_dt,ate_rs_lgbm,pehe_rs_lgbm,ate_rs_kr,pehe_rs_kr
all,$0.000\pm0.000$,$1.540\pm0.129$,$0.149\pm0.033$,$1.708\pm0.121$,$0.156\pm0.034$,$1.729\pm0.127$,$0.466\pm0.102$,$3.575\pm0.456$,$0.529\pm0.115$,$2.619\pm0.199$,$0.372\pm0.098$,$3.101\pm0.406$,$0.459\pm0.088$,$2.701\pm0.240$,$2.838\pm0.234$,$4.397\pm0.321$,$2.906\pm0.251$,$4.426\pm0.330$,$0.427\pm0.096$,$3.187\pm0.326$,$0.463\pm0.098$,$2.381\pm0.184$,$0.324\pm0.117$,$3.612\pm0.518$,$0.302\pm0.048$,$2.018\pm0.143$,$0.765\pm0.150$,$5.777\pm1.186$,$0.812\pm0.126$,$2.918\pm0.220$,$0.804\pm0.231$,$6.721\pm1.678$,$0.239\pm0.054$,$1.738\pm0.125$,$1.005\pm0.206$,$7.901\pm1.545$,$0.245\pm0.074$,$1.774\pm0.137$,$1.293\pm0.459$,$9.629\pm2.933$,$0.258\pm0.070$,$1.795\pm0.134$,$0.173\pm0.048$,$1.616\pm0.130$,$0.136\pm0.028$,$1.755\pm0.135$,$0.222\pm0.049$,$1.604\pm0.128$
