name,ate_test,pehe_test,ate_mse,pehe_mse,ate_r2,pehe_r2,ate_sl_dt_ate,pehe_sl_dt_ate,ate_sl_dt_pehe,pehe_sl_dt_pehe,ate_sl_lgbm_ate,pehe_sl_lgbm_ate,ate_sl_lgbm_pehe,pehe_sl_lgbm_pehe,ate_sl_kr_ate,pehe_sl_kr_ate,ate_sl_kr_pehe,pehe_sl_kr_pehe,ate_tl_dt_ate,pehe_tl_dt_ate,ate_tl_dt_pehe,pehe_tl_dt_pehe,ate_tl_lgbm_ate,pehe_tl_lgbm_ate,ate_tl_lgbm_pehe,pehe_tl_lgbm_pehe,ate_tl_kr_ate,pehe_tl_kr_ate,ate_tl_kr_pehe,pehe_tl_kr_pehe,ate_match_1k_ate,pehe_match_1k_ate,ate_match_1k_pehe,pehe_match_1k_pehe,ate_match_3k_ate,pehe_match_3k_ate,ate_match_3k_pehe,pehe_match_3k_pehe,ate_match_5k_ate,pehe_match_5k_ate,ate_match_5k_pehe,pehe_match_5k_pehe,ate_rs_dt,pehe_rs_dt,ate_rs_lgbm,pehe_rs_lgbm,ate_rs_kr,pehe_rs_kr
all,1.170947511379694e-05,0.5845221554056219,0.1875591177622004,0.7859502037604791,0.3522737666546157,0.9217160823991017,1.455495316257719,3.3268618476717604,1.655076830915597,4.187690288800711,4.790558022103399,6.9979331094074295,4.790558022103399,6.9979331094074295,1.429533381763202,2.8677123305807646,1.6516984306356772,4.437707295476051,0.20125123103649112,1.8725911063008556,0.2672975830847153,2.6051319250695935,0.23698869687673146,1.9833790303920984,0.30578069012599385,2.357270426737259,0.4087144566339216,1.7959119209375314,0.2085384017740283,1.3410876356847343,0.32255815244242025,3.1992305978799243,0.16404613956124772,0.7184767047483708,0.1760087144364238,1.6398206674959468,0.16688803251091458,0.7477539599335843,0.20930981417960193,1.8405614610365881,0.18184653061310357,0.755469956683682,0.8527201010935753,2.1493193043432743,0.535410312121853,1.388733300841827,0.37794933066446634,1.4948436414128063
