name,att_mse,policy_mse,att_r2,policy_r2,att_sl_dt_ate,policy_sl_dt_ate,att_sl_dt_pehe,policy_sl_dt_pehe,att_sl_lgbm_ate,policy_sl_lgbm_ate,att_sl_lgbm_pehe,policy_sl_lgbm_pehe,att_tl_dt_ate,policy_tl_dt_ate,att_tl_dt_pehe,policy_tl_dt_pehe,att_tl_lgbm_ate,policy_tl_lgbm_ate,att_tl_lgbm_pehe,policy_tl_lgbm_pehe,att_rs_dt,policy_rs_dt,att_rs_lgbm,policy_rs_lgbm,att_rs_cb,policy_rs_cb
sl,0.013 +/- 0.000,0.070 +/- 0.020,0.013 +/- 0.000,0.070 +/- 0.020,0.029 +/- 0.000,0.174 +/- 0.020,0.029 +/- 0.000,0.135 +/- 0.020,0.058 +/- 0.008,0.137 +/- 0.021,0.015 +/- 0.000,0.106 +/- 0.020,0.007 +/- 0.002,0.127 +/- 0.020,0.026 +/- 0.000,0.118 +/- 0.020,0.100 +/- 0.000,0.215 +/- 0.020,0.030 +/- 0.000,0.082 +/- 0.020,0.020 +/- 0.000,0.092 +/- 0.020,0.006 +/- 0.000,0.045 +/- 0.020,0.013 +/- 0.000,0.070 +/- 0.020
